12,41,56,Water
12,38,53,Water
11,33,49,Water
9,30,47,Water
9,29,42,Water
9,29,40,Water
10,29,40,Water
11,29,39,Water
11,26,34,Water
11,24,33,Water
10,23,31,Water
10,23,30,Water
10,24,32,Water
11,46,63,Water
13,45,63,Water
11,46,61,Water
12,46,61,Water
12,45,59,Water
13,44,57,Water
12,40,53,Water
10,36,49,Water
8,32,45,Water
6,30,42,Water
6,30,38,Water
6,29,36,Water
6,27,35,Water
7,27,34,Water
8,26,34,Water
9,25,33,Water
9,24,32,Water
9,23,31,Water
9,23,30,Water
12,45,62,Water
14,44,62,Water
13,44,62,Water
12,43,60,Water
13,42,57,Water
12,41,55,Water
10,37,50,Water
8,35,47,Water
8,32,44,Water
6,30,39,Water
6,30,37,Water
6,29,35,Water
6,27,34,Water
6,27,34,Water
8,27,34,Water
9,26,34,Water
9,24,33,Water
9,23,31,Water
9,23,30,Water
11,44,61,Water
13,43,60,Water
13,44,60,Water
12,41,57,Water
10,39,54,Water
9,37,50,Water
8,35,47,Water
9,33,45,Water
8,30,42,Water
7,30,39,Water
7,30,36,Water
7,28,35,Water
7,27,34,Water
7,27,34,Water
8,27,34,Water
9,25,34,Water
10,24,33,Water
9,23,31,Water
10,22,29,Water
11,43,60,Water
13,42,59,Water
13,43,58,Water
12,40,55,Water
8,37,50,Water
7,34,46,Water
8,32,44,Water
9,31,42,Water
8,30,40,Water
9,30,39,Water
8,29,36,Water
8,28,35,Water
7,27,34,Water
7,26,34,Water
10,26,34,Water
11,25,34,Water
11,24,33,Water
10,22,31,Water
11,22,28,Water
10,43,60,Water
12,41,58,Water
12,40,54,Water
11,37,51,Water
8,35,47,Water
8,33,44,Water
9,32,42,Water
10,30,40,Water
9,30,38,Water
10,29,36,Water
10,30,37,Water
10,29,36,Water
9,27,35,Water
10,26,34,Water
11,24,33,Water
12,22,32,Water
11,21,31,Water
11,20,30,Water
9,18,25,Water
9,42,59,Water
12,40,57,Water
11,38,51,Water
10,36,48,Water
9,34,46,Water
9,32,42,Water
10,31,40,Water
10,30,38,Water
10,29,36,Water
10,28,35,Water
11,29,36,Water
10,28,36,Water
11,26,34,Water
11,25,34,Water
11,23,33,Water
12,22,32,Water
11,20,31,Water
11,20,30,Water
15,22,30,Water
8,41,58,Water
11,39,56,Water
11,36,49,Water
10,35,47,Water
10,32,43,Water
9,31,40,Water
10,30,38,Water
10,29,36,Water
10,27,34,Water
9,26,33,Water
12,27,35,Water
11,26,35,Water
11,24,33,Water
11,24,33,Water
12,23,33,Water
12,21,32,Water
12,19,31,Water
12,19,30,Water
13,20,26,Water
7,40,57,Water
10,38,54,Water
11,35,48,Water
10,34,44,Water
9,31,42,Water
9,30,38,Water
9,29,36,Water
9,27,34,Water
9,26,33,Water
10,25,32,Water
11,25,34,Water
10,24,33,Water
10,23,32,Water
11,22,32,Water
12,22,32,Water
12,20,31,Water
12,18,30,Water
12,18,29,Water
10,17,22,Water
7,39,50,Water
9,37,47,Water
9,33,43,Water
9,32,41,Water
9,30,39,Water
10,29,36,Water
10,28,34,Water
11,27,33,Water
11,26,32,Water
12,26,32,Water
10,26,33,Water
10,25,34,Water
11,24,33,Water
11,23,33,Water
12,22,32,Water
13,21,32,Water
12,19,31,Water
12,19,30,Water
11,19,26,Water
7,38,45,Water
8,37,43,Water
9,32,42,Water
9,32,40,Water
10,30,39,Water
10,29,36,Water
10,27,33,Water
12,27,32,Water
12,27,31,Water
12,26,31,Water
10,26,33,Water
10,25,34,Water
11,25,34,Water
11,25,34,Water
12,23,33,Water
13,21,32,Water
12,20,31,Water
12,19,30,Water
11,20,28,Water
7,37,44,Water
7,35,42,Water
8,31,41,Water
8,31,39,Water
9,29,38,Water
9,28,35,Water
9,26,32,Water
11,26,31,Water
11,26,30,Water
11,25,30,Water
9,25,32,Water
9,24,33,Water
10,24,33,Water
10,24,33,Water
11,22,32,Water
12,20,31,Water
11,19,30,Water
11,18,29,Water
10,19,27,Water
7,36,43,Water
8,34,42,Water
9,32,42,Water
9,32,40,Water
10,30,39,Water
10,29,36,Water
9,26,32,Water
11,26,31,Water
11,26,30,Water
11,26,30,Water
10,26,33,Water
10,25,34,Water
11,25,34,Water
11,25,34,Water
12,23,33,Water
13,21,32,Water
12,20,31,Water
12,19,30,Water
10,20,28,Water
7,35,43,Water
9,34,41,Water
9,32,42,Water
9,31,39,Water
10,30,38,Water
10,29,36,Water
9,26,32,Water
11,26,31,Water
11,26,30,Water
11,26,30,Water
10,26,33,Water
10,25,34,Water
11,25,34,Water
11,25,34,Water
12,22,32,Water
12,21,32,Water
12,20,31,Water
12,19,30,Water
10,19,27,Water
8,33,42,Water
9,32,40,Water
8,31,41,Water
8,30,38,Water
9,29,37,Water
9,28,35,Water
8,25,31,Water
10,25,30,Water
10,25,29,Water
10,25,29,Water
10,26,33,Water
10,25,34,Water
11,25,34,Water
11,25,34,Water
11,21,31,Water
11,20,31,Water
12,20,31,Water
12,19,30,Water
11,17,26,Water
9,31,41,Water
9,31,40,Water
8,30,41,Water
7,30,38,Water
8,28,37,Water
9,27,34,Water
9,26,32,Water
11,26,31,Water
11,26,30,Water
11,25,30,Water
9,25,32,Water
9,24,33,Water
10,24,33,Water
10,24,33,Water
11,22,32,Water
12,21,32,Water
13,21,32,Water
13,20,31,Water
13,16,27,Water
9,30,41,Water
8,30,39,Water
7,29,40,Water
7,29,37,Water
8,27,36,Water
8,26,33,Water
9,26,32,Water
11,26,31,Water
11,26,30,Water
11,25,30,Water
8,24,31,Water
8,23,32,Water
9,23,32,Water
9,23,32,Water
11,22,32,Water
12,21,32,Water
13,21,32,Water
14,20,31,Water
14,16,27,Water
10,29,39,Water
11,29,38,Water
8,28,36,Water
8,28,34,Water
7,26,33,Water
7,26,32,Water
8,26,31,Water
8,26,30,Water
10,26,30,Water
9,25,29,Water
7,24,30,Water
7,23,30,Water
8,23,30,Water
8,23,30,Water
9,23,30,Water
10,22,30,Water
10,22,30,Water
11,21,30,Water
11,18,26,Water
12,29,39,Water
13,29,37,Water
9,28,33,Water
9,28,32,Water
8,27,31,Water
8,27,31,Water
8,27,31,Water
8,27,31,Water
8,27,31,Water
7,26,30,Water
7,24,29,Water
7,24,29,Water
7,24,29,Water
7,24,29,Water
7,24,29,Water
7,24,29,Water
7,24,29,Water
7,23,29,Water
7,20,26,Water
12,28,38,Water
12,27,35,Water
10,28,33,Water
9,28,32,Water
8,27,31,Water
8,27,31,Water
8,27,31,Water
8,27,31,Water
8,27,31,Water
8,26,30,Water
8,24,29,Water
9,24,29,Water
9,24,29,Water
9,24,29,Water
9,24,29,Water
9,24,29,Water
9,24,29,Water
9,24,29,Water
7,20,26,Water
11,27,37,Water
11,26,34,Water
10,27,32,Water
9,27,31,Water
8,26,30,Water
8,26,30,Water
8,26,30,Water
8,26,30,Water
8,26,30,Water
8,25,29,Water
8,23,28,Water
9,23,28,Water
9,23,28,Water
9,23,28,Water
9,23,28,Water
9,23,28,Water
9,23,28,Water
9,23,28,Water
6,19,25,Water
10,26,36,Water
11,25,33,Water
11,27,32,Water
10,27,31,Water
9,26,31,Water
9,26,30,Water
9,25,30,Water
9,25,30,Water
9,25,30,Water
9,24,29,Water
9,23,29,Water
10,23,29,Water
10,23,29,Water
10,23,29,Water
10,23,29,Water
10,23,29,Water
10,22,28,Water
10,22,28,Water
7,20,26,Water
9,26,35,Water
11,25,33,Water
11,25,31,Water
11,25,31,Water
11,25,31,Water
10,24,30,Water
9,23,29,Water
9,23,29,Water
9,23,29,Water
9,23,29,Water
11,22,29,Water
12,22,29,Water
12,22,29,Water
12,22,29,Water
12,22,29,Water
12,22,29,Water
11,21,28,Water
11,21,28,Water
7,20,26,Water
8,25,34,Water
10,24,32,Water
12,24,30,Water
12,24,30,Water
12,24,30,Water
11,23,29,Water
10,22,28,Water
10,22,28,Water
10,22,28,Water
11,22,28,Water
12,21,28,Water
12,21,28,Water
12,21,28,Water
12,21,28,Water
12,21,28,Water
12,21,28,Water
11,20,27,Water
10,20,27,Water
7,19,25,Water
9,26,35,Water
11,25,33,Water
13,24,31,Water
14,25,31,Water
14,25,31,Water
13,24,30,Water
12,23,29,Water
12,23,29,Water
12,23,29,Water
12,22,29,Water
13,21,29,Water
13,21,29,Water
13,21,29,Water
13,21,29,Water
13,21,29,Water
13,21,29,Water
12,20,28,Water
11,20,28,Water
8,20,26,Water
9,26,33,Water
10,25,32,Water
11,25,31,Water
11,25,31,Water
12,25,31,Water
11,24,31,Water
10,22,29,Water
11,22,29,Water
11,21,29,Water
11,21,29,Water
13,21,29,Water
13,21,29,Water
13,21,29,Water
13,21,29,Water
13,21,29,Water
13,21,29,Water
13,20,28,Water
12,20,28,Water
8,20,26,Water
9,26,31,Water
9,26,31,Water
9,27,34,Water
9,26,34,Water
10,26,34,Water
10,26,34,Water
10,24,32,Water
10,23,31,Water
11,21,30,Water
11,21,30,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
12,22,29,Water
8,20,26,Water
9,26,31,Water
9,26,31,Water
9,27,34,Water
9,27,35,Water
10,27,35,Water
10,26,34,Water
10,24,33,Water
10,23,32,Water
11,21,31,Water
11,21,30,Water
13,22,30,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
12,22,29,Water
8,20,26,Water
9,26,31,Water
9,26,31,Water
9,27,34,Water
9,27,35,Water
10,27,35,Water
10,26,34,Water
10,24,33,Water
10,23,32,Water
11,21,31,Water
11,21,30,Water
13,22,30,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
12,22,29,Water
8,20,26,Water
9,26,31,Water
9,26,30,Water
8,26,33,Water
8,26,34,Water
9,26,34,Water
9,25,33,Water
9,23,32,Water
10,22,32,Water
11,21,31,Water
11,21,30,Water
13,22,30,Water
13,22,29,Water
13,22,29,Water
13,22,29,Water
12,21,28,Water
12,21,28,Water
12,21,28,Water
11,21,28,Water
8,20,26,Water
8,25,30,Water
8,25,30,Water
8,26,33,Water
8,26,34,Water
9,26,34,Water
9,25,33,Water
9,23,32,Water
10,22,32,Water
12,22,32,Water
12,22,31,Water
15,24,32,Water
15,24,31,Water
15,24,31,Water
15,24,31,Water
12,21,28,Water
12,21,28,Water
12,21,28,Water
11,21,28,Water
10,22,28,Water
7,24,29,Water
7,24,29,Water
8,26,33,Water
8,26,34,Water
9,26,34,Water
9,25,33,Water
10,24,33,Water
11,23,33,Water
13,23,33,Water
13,23,32,Water
15,24,32,Water
15,24,31,Water
15,24,31,Water
15,24,31,Water
12,21,28,Water
12,21,28,Water
12,21,28,Water
11,21,28,Water
10,22,28,Water
7,24,29,Water
7,23,28,Water
8,26,33,Water
8,26,34,Water
9,26,34,Water
9,25,34,Water
11,25,34,Water
12,24,34,Water
14,24,34,Water
14,24,33,Water
15,24,32,Water
15,24,31,Water
15,24,31,Water
15,24,31,Water
12,21,28,Water
12,21,28,Water
12,21,28,Water
11,21,28,Water
10,22,28,Water
104,96,106,Land
98,91,100,Land
116,109,118,Land
104,97,106,Land
105,98,107,Land
124,117,126,Land
111,103,114,Land
78,70,85,Land
92,83,100,Land
110,101,118,Land
127,118,135,Land
137,128,145,Land
78,69,86,Land
107,98,115,Land
91,82,99,Land
97,88,105,Land
98,89,106,Land
100,91,107,Land
93,85,99,Land
114,106,118,Land
115,107,118,Land
152,145,154,Land
129,122,130,Land
106,101,111,Land
124,122,132,Land
114,116,125,Land
103,109,116,Land
116,123,131,Land
118,124,132,Land
34,35,43,Land
106,104,114,Land
156,150,160,Land
106,97,108,Land
135,126,135,Land
122,114,122,Land
122,114,125,Land
106,98,109,Land
97,89,100,Land
93,85,96,Land
83,75,86,Land
84,76,87,Land
81,73,84,Land
116,108,123,Land
87,78,95,Land
98,89,106,Land
128,119,136,Land
133,124,141,Land
76,67,84,Land
123,114,131,Land
104,95,112,Land
115,106,123,Land
122,113,130,Land
108,100,116,Land
98,90,104,Land
97,89,101,Land
109,101,112,Land
103,96,105,Land
140,133,141,Land
109,104,114,Land
134,132,143,Land
93,94,105,Land
109,114,124,Land
83,90,100,Land
105,110,121,Land
77,77,90,Land
104,101,116,Land
75,70,83,Land
82,75,86,Land
94,87,97,Land
108,101,109,Land
102,94,106,Land
99,91,102,Land
111,103,115,Land
103,95,106,Land
86,78,89,Land
96,88,100,Land
93,85,97,Land
84,76,91,Land
91,82,99,Land
97,88,105,Land
102,93,110,Land
99,90,107,Land
109,100,117,Land
145,136,153,Land
121,112,129,Land
101,92,109,Land
115,106,123,Land
114,106,121,Land
107,99,113,Land
97,89,101,Land
119,111,122,Land
102,95,104,Land
104,97,105,Land
98,93,102,Land
82,80,89,Land
93,95,103,Land
84,89,99,Land
74,81,91,Land
93,99,110,Land
108,108,123,Land
92,89,105,Land
107,102,117,Land
81,76,88,Land
90,85,97,Land
83,78,88,Land
74,66,80,Land
98,90,103,Land
121,113,127,Land
99,91,104,Land
90,82,95,Land
115,107,120,Land
119,111,125,Land
65,56,73,Land
108,99,116,Land
92,83,100,Land
101,92,109,Land
112,103,120,Land
122,113,130,Land
107,98,115,Land
92,83,100,Land
93,84,101,Land
104,95,112,Land
140,132,147,Land
117,109,123,Land
105,97,109,Land
88,80,91,Land
112,105,114,Land
118,111,119,Land
112,107,113,Land
87,86,90,Land
70,72,76,Land
86,92,97,Land
97,105,111,Land
93,99,108,Land
119,120,133,Land
101,98,114,Land
106,102,117,Land
88,85,99,Land
79,77,89,Land
72,69,80,Land
72,63,79,Land
47,39,55,Land
85,77,93,Land
96,87,103,Land
105,96,112,Land
121,113,129,Land
100,91,107,Land
46,37,54,Land
81,72,89,Land
87,78,95,Land
95,86,103,Land
112,103,120,Land
91,82,99,Land
92,83,100,Land
95,86,103,Land
103,94,111,Land
110,101,118,Land
136,128,143,Land
115,107,121,Land
100,92,104,Land
88,80,91,Land
99,92,101,Land
134,128,135,Land
132,128,129,Land
86,86,82,Land
103,107,104,Land
104,112,110,Land
56,65,66,Land
72,78,84,Land
124,126,136,Land
121,118,131,Land
85,82,96,Land
88,86,100,Land
102,100,113,Land
72,70,82,Land
109,100,117,Land
112,103,120,Land
101,92,109,Land
118,109,126,Land
112,103,120,Land
118,109,126,Land
115,106,123,Land
53,44,61,Land
78,69,86,Land
104,95,112,Land
106,97,114,Land
96,87,104,Land
88,79,96,Land
83,74,91,Land
87,78,95,Land
102,93,110,Land
137,128,145,Land
122,114,129,Land
110,102,116,Land
98,90,101,Land
89,81,92,Land
84,76,85,Land
110,103,111,Land
98,94,92,Land
112,113,103,Land
103,108,98,Land
96,105,97,Land
63,72,67,Land
50,57,58,Land
84,85,92,Land
92,89,100,Land
137,134,147,Land
166,164,179,Land
83,82,95,Land
87,85,98,Land
109,100,117,Land
129,121,138,Land
105,97,113,Land
148,141,156,Land
126,118,132,Land
134,127,141,Land
125,118,131,Land
132,124,140,Land
114,105,122,Land
112,103,120,Land
128,119,136,Land
112,103,120,Land
114,105,122,Land
95,86,103,Land
106,97,114,Land
91,82,98,Land
106,97,113,Land
102,94,109,Land
104,96,110,Land
93,85,97,Land
81,73,85,Land
73,65,76,Land
95,88,97,Land
124,119,119,Land
92,91,83,Land
91,92,84,Land
92,97,89,Land
83,91,83,Land
93,102,97,Land
134,141,137,Land
107,111,110,Land
107,111,115,Land
107,111,120,Land
92,95,103,Land
112,113,123,Land
121,114,132,Land
104,97,113,Land
118,112,126,Land
151,145,158,Land
127,121,132,Land
114,109,117,Land
114,108,116,Land
177,169,184,Land
151,142,159,Land
141,132,149,Land
158,149,166,Land
123,114,131,Land
119,110,127,Land
123,114,131,Land
116,107,124,Land
92,84,99,Land
94,86,99,Land
99,91,104,Land
99,91,104,Land
75,67,80,Land
87,79,92,Land
100,92,105,Land
114,106,119,Land
108,101,109,Land
113,108,110,Land
98,96,94,Land
100,101,97,Land
90,95,89,Land
100,110,100,Land
102,115,101,Land
93,109,93,Land
93,107,97,Land
98,109,106,Land
92,101,99,Land
138,143,144,Land
117,110,127,Land
89,83,98,Land
135,129,143,Land
130,124,136,Land
92,86,96,Land
83,78,85,Land
92,87,93,Land
110,102,116,Land
117,108,124,Land
130,122,138,Land
172,164,180,Land
119,110,126,Land
144,135,151,Land
161,152,169,Land
137,129,145,Land
94,86,100,Land
87,79,92,Land
79,71,84,Land
91,83,96,Land
96,88,101,Land
115,107,120,Land
105,97,110,Land
105,97,109,Land
96,89,97,Land
106,100,104,Land
66,64,64,Land
72,71,69,Land
91,95,89,Land
82,91,82,Land
102,114,102,Land
85,99,85,Land
92,106,95,Land
111,122,115,Land
126,134,129,Land
76,80,78,Land
129,122,136,Land
126,120,133,Land
118,112,124,Land
116,110,120,Land
94,89,96,Land
106,101,108,Land
102,96,105,Land
65,58,70,Land
74,66,80,Land
104,96,110,Land
168,160,175,Land
141,133,148,Land
137,129,144,Land
114,106,120,Land
108,100,115,Land
103,95,109,Land
127,119,132,Land
132,124,137,Land
100,92,105,Land
144,136,149,Land
138,130,143,Land
97,89,102,Land
109,101,114,Land
121,114,122,Land
113,108,112,Land
77,74,76,Land
86,85,85,Land
74,76,75,Land
79,85,81,Land
84,94,86,Land
92,102,94,Land
93,103,94,Land
95,103,95,Land
92,98,91,Land
115,117,113,Land
122,116,125,Land
110,105,114,Land
132,126,135,Land
145,139,149,Land
123,118,125,Land
86,81,88,Land
141,135,143,Land
88,81,92,Land
56,48,60,Land
167,159,171,Land
162,154,166,Land
135,127,140,Land
96,88,101,Land
114,106,119,Land
105,97,110,Land
140,132,145,Land
148,140,153,Land
138,130,143,Land
131,123,136,Land
175,167,180,Land
152,144,157,Land
93,85,98,Land
135,127,140,Land
160,154,162,Land
101,96,100,Land
89,86,90,Land
109,108,111,Land
90,90,93,Land
78,80,82,Land
80,84,84,Land
91,96,95,Land
113,117,114,Land
98,101,93,Land
93,94,87,Land
72,72,68,Land
110,105,110,Land
132,127,133,Land
116,111,118,Land
139,134,141,Land
127,122,129,Land
96,91,98,Land
111,106,113,Land
105,97,108,Land
103,95,106,Land
99,91,102,Land
103,95,106,Land
112,104,115,Land
108,100,111,Land
99,91,102,Land
110,102,113,Land
81,73,86,Land
108,100,113,Land
102,94,107,Land
137,129,142,Land
134,126,139,Land
96,88,101,Land
135,127,140,Land
143,135,147,Land
106,100,109,Land
100,95,101,Land
93,90,96,Land
103,101,106,Land
92,90,96,Land
104,102,109,Land
86,86,93,Land
82,82,89,Land
80,79,81,Land
95,94,90,Land
69,67,64,Land
57,53,52,Land
117,113,115,Land
101,97,100,Land
112,107,113,Land
117,112,118,Land
104,99,106,Land
120,114,124,Land
118,112,122,Land
98,91,101,Land
95,87,97,Land
99,91,102,Land
94,86,96,Land
104,96,107,Land
99,91,102,Land
89,81,91,Land
91,83,94,Land
110,102,114,Land
111,103,116,Land
103,95,108,Land
111,103,116,Land
96,88,101,Land
108,100,113,Land
119,111,124,Land
124,116,129,Land
140,134,142,Land
95,91,98,Land
89,85,93,Land
117,113,122,Land
82,78,88,Land
90,86,98,Land
94,90,103,Land
96,92,106,Land
83,77,85,Land
67,61,63,Land
80,73,77,Land
77,70,74,Land
116,112,111,Land
118,114,115,Land
114,109,112,Land
108,103,109,Land
98,93,100,Land
110,104,114,Land
99,93,103,Land
97,90,99,Land
121,114,122,Land
128,121,129,Land
103,96,104,Land
104,97,105,Land
82,75,83,Land
67,60,68,Land
119,112,120,Land
119,112,123,Land
108,100,113,Land
104,96,109,Land
96,88,101,Land
110,102,115,Land
109,101,114,Land
122,114,127,Land
117,110,122,Land
103,97,106,Land
106,103,110,Land
94,90,98,Land
99,93,105,Land
83,77,90,Land
92,85,100,Land
110,103,120,Land
85,78,96,Land
99,90,103,Land
97,87,95,Land
94,84,93,Land
127,117,128,Land
124,120,119,Land
98,94,94,Land
110,105,108,Land
119,114,121,Land
103,98,105,Land
109,103,113,Land
134,128,137,Land
111,105,113,Land
98,91,98,Land
111,104,112,Land
129,120,129,Land
138,129,137,Land
142,133,142,Land
111,102,110,Land
106,97,105,Land
113,105,116,Land
123,115,128,Land
112,104,117,Land
117,109,122,Land
103,95,108,Land
106,98,111,Land
119,111,124,Land
118,110,123,Land
90,84,95,Land
124,121,129,Land
103,98,108,Land
100,94,105,Land
96,90,103,Land
96,88,105,Land
104,95,113,Land
94,86,105,Land
86,77,92,Land
98,88,98,Land
105,95,106,Land
127,116,128,Land
140,135,141,Land
179,174,180,Land
119,114,121,Land
115,110,117,Land
112,107,114,Land
106,101,108,Land
89,84,91,Land
95,91,95,Land
100,95,99,Land
123,116,123,Land
119,108,116,Land
125,113,122,Land
168,155,164,Land
167,154,162,Land
165,153,160,Land
111,101,112,Land
110,102,115,Land
112,104,117,Land
97,89,102,Land
103,95,108,Land
106,98,111,Land
91,83,96,Land
105,97,110,Land
99,92,105,Land
104,98,109,Land
116,110,122,Land
109,103,115,Land
99,93,105,Land
105,99,112,Land
129,123,136,Land
113,107,119,Land
110,104,112,Land
123,118,121,Land
65,60,63,Land
90,83,89,Land
168,163,170,Land
121,116,123,Land
119,114,121,Land
111,106,113,Land
119,114,121,Land
109,104,111,Land
82,77,84,Land
103,98,105,Land
131,126,133,Land
95,91,98,Land
107,101,109,Land
140,132,141,Land
132,123,132,Land
130,122,130,Land
120,113,121,Land
107,99,110,Land
108,100,113,Land
99,91,104,Land
99,91,104,Land
105,97,110,Land
139,131,144,Land
113,105,118,Land
89,81,94,Land
108,101,113,Land
120,114,126,Land
126,120,132,Land
92,86,98,Land
97,91,103,Land
102,96,108,Land
132,126,138,Land
75,69,81,Land
90,86,92,Land
90,87,88,Land
74,70,72,Land
96,90,94,Land
117,112,119,Land
96,91,98,Land
51,46,53,Land
74,69,76,Land
95,90,97,Land
114,109,116,Land
110,104,112,Land
110,100,113,Land
112,108,118,Land
103,103,111,Land
114,114,120,Land
115,112,119,Land
112,108,117,Land
118,115,124,Land
107,107,117,Land
101,96,107,Land
119,111,124,Land
119,111,124,Land
106,98,111,Land
136,128,141,Land
131,123,136,Land
105,97,110,Land
97,89,102,Land
98,91,103,Land
96,90,102,Land
76,70,82,Land
76,70,82,Land
88,82,94,Land
91,85,97,Land
98,92,104,Land
60,54,66,Land
56,53,58,Land
83,82,80,Land
91,89,88,Land
120,115,118,Land
91,86,93,Land
41,36,43,Land
100,95,102,Land
149,144,151,Land
146,141,148,Land
104,99,106,Land
91,84,93,Land
127,116,132,Land
125,120,133,Land
108,110,118,Land
112,113,118,Land
116,111,118,Land
124,117,127,Land
117,115,126,Land
99,105,116,Land
112,110,122,Land
142,134,147,Land
123,115,128,Land
120,112,125,Land
108,100,113,Land
115,107,120,Land
120,112,125,Land
114,106,119,Land
113,106,118,Land
100,94,106,Land
75,69,81,Land
65,59,71,Land
114,108,120,Land
119,113,125,Land
60,54,66,Land
84,78,90,Land
85,82,87,Land
114,115,111,Land
131,130,128,Land
133,131,130,Land
22,40,23,Forest
20,38,22,Forest
32,50,37,Forest
19,37,25,Forest
39,56,45,Forest
26,48,28,Forest
33,60,31,Forest
43,69,43,Forest
37,62,40,Forest
20,45,24,Forest
30,56,30,Forest
34,61,30,Forest
47,75,38,Forest
51,78,41,Forest
48,74,39,Forest
70,95,60,Forest
78,102,68,Forest
66,89,56,Forest
98,119,86,Forest
102,120,88,Forest
21,40,22,Forest
28,46,30,Forest
17,35,22,Forest
12,29,18,Forest
31,48,37,Forest
38,59,39,Forest
41,67,39,Forest
36,62,38,Forest
31,56,35,Forest
12,37,16,Forest
17,42,19,Forest
43,70,40,Forest
